run_id,target,k,fault_ddr4_addr,fault_byte_offset,fault_bit,fault_region,timeout,crash,output_anomaly,top1_match,top5_match,baseline_top1,faulty_top1,baseline_prob,faulty_prob,prob_drop,recovered
182,FEATURE_MAPS,10,0xaaaae37125a4,85332,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984577,-0.001915,0
183,FEATURE_MAPS,10,0xaaaae370d657,65031,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.983987,-0.001325,0
184,FEATURE_MAPS,10,0xaaaae3708836,45030,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984185,-0.001523,0
185,FEATURE_MAPS,10,0xaaaae370baf8,58024,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986468,-0.003806,0
186,FEATURE_MAPS,10,0xaaaae370488f,28735,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986446,-0.003784,0
187,FEATURE_MAPS,10,0xaaaae371c5fe,126382,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982450,0.000212,0
188,FEATURE_MAPS,10,0xaaaae3712867,86039,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.985016,-0.002354,0
189,FEATURE_MAPS,10,0xaaaae371bcae,123998,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.978169,0.004493,0
190,FEATURE_MAPS,10,0xaaaae3718b68,111384,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.979750,0.002912,0
191,FEATURE_MAPS,10,0xaaaae3709c58,50184,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984171,-0.001509,0
192,FEATURE_MAPS,10,0xaaaae36fe7d8,3976,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.979779,0.002883,0
193,FEATURE_MAPS,10,0xaaaae3719256,113158,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982781,-0.000119,0
194,FEATURE_MAPS,10,0xaaaae371554b,97531,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.987443,-0.004781,0
195,FEATURE_MAPS,10,0xaaaae3700e4f,13823,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982466,0.000196,0
196,FEATURE_MAPS,10,0xaaaae3713e79,91689,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982870,-0.000208,0
197,FEATURE_MAPS,10,0xaaaae3707aac,41564,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.979842,0.002820,0
198,FEATURE_MAPS,10,0xaaaae37085a6,44374,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982671,-0.000009,0
199,FEATURE_MAPS,10,0xaaaae3701e36,17894,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982917,-0.000255,0
200,FEATURE_MAPS,10,0xaaaae371dfa9,132953,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982708,-0.000046,0
201,FEATURE_MAPS,10,0xaaaae37139ed,90525,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984281,-0.001619,0
202,FEATURE_MAPS,10,0xaaaae3713428,89048,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982807,-0.000145,0
203,FEATURE_MAPS,10,0xaaaae36feb17,4807,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982817,-0.000155,0
204,FEATURE_MAPS,10,0xaaaae37001a4,10580,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.985071,-0.002409,0
205,FEATURE_MAPS,10,0xaaaae371f440,138224,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986112,-0.003450,0
206,FEATURE_MAPS,10,0xaaaae37195a3,114003,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.980973,0.001689,0
207,FEATURE_MAPS,10,0xaaaae3705c4e,33790,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982731,-0.000069,0
208,FEATURE_MAPS,10,0xaaaae370df7f,67375,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984039,-0.001377,0
209,FEATURE_MAPS,10,0xaaaae37051a7,31063,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986432,-0.003770,0
210,FEATURE_MAPS,10,0xaaaae36fe4c7,3191,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.981412,0.001249,0
211,FEATURE_MAPS,10,0xaaaae3707060,38928,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984004,-0.001342,0
212,FEATURE_MAPS,10,0xaaaae3716d31,103649,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982555,0.000107,0
213,FEATURE_MAPS,10,0xaaaae37212c3,146035,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984174,-0.001512,0
214,FEATURE_MAPS,10,0xaaaae3714489,93241,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986545,-0.003883,0
215,FEATURE_MAPS,10,0xaaaae3709b0e,49854,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984410,-0.001748,0
216,FEATURE_MAPS,10,0xaaaae370f65c,73228,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982708,-0.000046,0
217,FEATURE_MAPS,10,0xaaaae37127ba,85866,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.980339,0.002323,0
218,FEATURE_MAPS,10,0xaaaae37012cb,14971,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.983963,-0.001301,0
219,FEATURE_MAPS,10,0xaaaae3706942,37106,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982262,0.000400,0
220,FEATURE_MAPS,10,0xaaaae370f198,72008,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982897,-0.000235,0
221,FEATURE_MAPS,10,0xaaaae370f872,73762,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982766,-0.000104,0
222,FEATURE_MAPS,10,0xaaaae371a17b,117035,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982693,-0.000031,0
223,FEATURE_MAPS,10,0xaaaae370820d,43453,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982752,-0.000090,0
224,FEATURE_MAPS,10,0xaaaae370d7c4,65396,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986307,-0.003645,0
225,FEATURE_MAPS,10,0xaaaae371cb3b,127723,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986469,-0.003807,0
226,FEATURE_MAPS,10,0xaaaae3709726,48854,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.980307,0.002355,0
227,FEATURE_MAPS,10,0xaaaae3721844,147444,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986407,-0.003745,0
228,FEATURE_MAPS,10,0xaaaae371a00d,116669,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982701,-0.000039,0
229,FEATURE_MAPS,10,0xaaaae370b34b,56059,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982672,-0.000010,0
230,FEATURE_MAPS,10,0xaaaae3708dfe,46510,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984202,-0.001540,0
231,FEATURE_MAPS,10,0xaaaae370fd0d,74941,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982661,0.000001,0
232,FEATURE_MAPS,10,0xaaaae371d95e,131342,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986310,-0.003648,0
233,FEATURE_MAPS,10,0xaaaae3710d63,79123,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.983967,-0.001305,0
234,FEATURE_MAPS,10,0xaaaae3720c6a,144410,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982971,-0.000309,0
235,FEATURE_MAPS,10,0xaaaae3712194,84292,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.979877,0.002785,0
236,FEATURE_MAPS,10,0xaaaae3714583,93491,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982719,-0.000057,0
237,FEATURE_MAPS,10,0xaaaae3719e0e,116158,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.983074,-0.000412,0
238,FEATURE_MAPS,10,0xaaaae372227b,150059,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982714,-0.000052,0
239,FEATURE_MAPS,10,0xaaaae3700585,11573,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984626,-0.001964,0
240,FEATURE_MAPS,10,0xaaaae371ee65,136725,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982599,0.000062,0
241,FEATURE_MAPS,10,0xaaaae3702322,19154,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984577,-0.001915,0
242,FEATURE_MAPS,10,0xaaaae3702ccc,21628,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.979832,0.002830,0
243,FEATURE_MAPS,10,0xaaaae3702f8c,22332,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982689,-0.000027,0
244,FEATURE_MAPS,10,0xaaaae3701ab7,16999,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982774,-0.000112,0
245,FEATURE_MAPS,10,0xaaaae3710341,76529,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.980568,0.002094,0
246,FEATURE_MAPS,10,0xaaaae371f8d1,139393,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.979853,0.002809,0
247,FEATURE_MAPS,10,0xaaaae371e9a6,135510,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984463,-0.001801,0
248,FEATURE_MAPS,10,0xaaaae3721130,145632,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982492,0.000170,0
249,FEATURE_MAPS,10,0xaaaae3719826,114646,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984125,-0.001463,0
250,FEATURE_MAPS,10,0xaaaae370eaa0,70224,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984471,-0.001809,0
251,FEATURE_MAPS,10,0xaaaae3707ad4,41604,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982873,-0.000211,0
252,FEATURE_MAPS,10,0xaaaae370512b,30939,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984742,-0.002080,0
253,FEATURE_MAPS,10,0xaaaae3720c9e,144462,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.987561,-0.004899,0
254,FEATURE_MAPS,10,0xaaaae3701a93,16963,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986474,-0.003812,0
255,FEATURE_MAPS,10,0xaaaae370a299,51785,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982812,-0.000150,0
256,FEATURE_MAPS,10,0xaaaae371c2e2,125586,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.979961,0.002701,0
257,FEATURE_MAPS,10,0xaaaae3709af1,49825,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984465,-0.001803,0
258,FEATURE_MAPS,10,0xaaaae3702514,19652,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986489,-0.003827,0
259,FEATURE_MAPS,10,0xaaaae370b165,55573,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984945,-0.002283,0
260,FEATURE_MAPS,10,0xaaaae37153b4,97124,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.985053,-0.002391,0
261,FEATURE_MAPS,10,0xaaaae3714dde,95630,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982702,-0.000040,0
262,FEATURE_MAPS,10,0xaaaae3701f31,18145,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982646,0.000016,0
263,FEATURE_MAPS,10,0xaaaae371a872,118818,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984298,-0.001636,0
264,FEATURE_MAPS,10,0xaaaae371aec5,120437,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982655,0.000007,0
265,FEATURE_MAPS,10,0xaaaae371d58f,130367,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986294,-0.003632,0
266,FEATURE_MAPS,10,0xaaaae370974f,48895,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982887,-0.000225,0
267,FEATURE_MAPS,10,0xaaaae3714cf0,95392,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986553,-0.003891,0
268,FEATURE_MAPS,10,0xaaaae3720e13,144835,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984144,-0.001482,0
269,FEATURE_MAPS,10,0xaaaae3701b8e,17214,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.980470,0.002192,0
270,FEATURE_MAPS,10,0xaaaae370d84e,65534,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982850,-0.000188,0
271,FEATURE_MAPS,10,0xaaaae37115d9,81289,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982758,-0.000096,0
272,FEATURE_MAPS,10,0xaaaae370b38a,56122,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.980851,0.001811,0
273,FEATURE_MAPS,10,0xaaaae3701b8c,17212,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982438,0.000224,0
274,FEATURE_MAPS,10,0xaaaae37189ba,110954,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984406,-0.001744,0
275,FEATURE_MAPS,10,0xaaaae3710d60,79120,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986547,-0.003885,0
276,FEATURE_MAPS,10,0xaaaae370556e,32030,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.980281,0.002381,0
277,FEATURE_MAPS,10,0xaaaae3712158,84232,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984353,-0.001691,0
278,FEATURE_MAPS,10,0xaaaae3708e26,46550,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986474,-0.003812,0
279,FEATURE_MAPS,10,0xaaaae3706eda,38538,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982852,-0.000190,0
280,FEATURE_MAPS,10,0xaaaae371c9e8,127384,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984172,-0.001510,0
281,FEATURE_MAPS,10,0xaaaae36ff971,8481,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982658,0.000004,0
282,FEATURE_MAPS,10,0xaaaae370a8d8,53384,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.980428,0.002234,0
283,FEATURE_MAPS,10,0xaaaae370e785,69429,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986393,-0.003731,0
284,FEATURE_MAPS,10,0xaaaae3706ae9,37529,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982966,-0.000304,0
285,FEATURE_MAPS,10,0xaaaae3716e25,103893,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986451,-0.003789,0
286,FEATURE_MAPS,10,0xaaaae371cbea,127898,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982667,-0.000005,0
287,FEATURE_MAPS,10,0xaaaae371cb2e,127710,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.981903,0.000759,0
288,FEATURE_MAPS,10,0xaaaae3713ced,91293,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984592,-0.001930,0
289,FEATURE_MAPS,10,0xaaaae370692a,37082,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984183,-0.001521,0
290,FEATURE_MAPS,10,0xaaaae37206b9,142953,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986270,-0.003608,0
291,FEATURE_MAPS,10,0xaaaae371cce0,128144,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.981274,0.001387,0
292,FEATURE_MAPS,10,0xaaaae370d406,64438,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982333,0.000329,0
293,FEATURE_MAPS,10,0xaaaae371cf26,128726,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982573,0.000089,0
294,FEATURE_MAPS,10,0xaaaae370a591,52545,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982618,0.000044,0
295,FEATURE_MAPS,10,0xaaaae3717d9e,107854,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.985009,-0.002347,0
296,FEATURE_MAPS,10,0xaaaae3708494,44100,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986246,-0.003584,0
297,FEATURE_MAPS,10,0xaaaae3714119,92361,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982668,-0.000006,0
298,FEATURE_MAPS,10,0xaaaae3720c6c,144412,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984427,-0.001765,0
299,FEATURE_MAPS,10,0xaaaae370147a,15402,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984317,-0.001655,0
300,FEATURE_MAPS,10,0xaaaae371f892,139330,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982846,-0.000184,0
301,FEATURE_MAPS,10,0xaaaae3708659,44553,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.980757,0.001905,0
302,FEATURE_MAPS,10,0xaaaae37213f9,146345,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984409,-0.001747,0
303,FEATURE_MAPS,10,0xaaaae370566d,32285,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982772,-0.000110,0
304,FEATURE_MAPS,10,0xaaaae370a906,53430,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984187,-0.001525,0
305,FEATURE_MAPS,10,0xaaaae370cdfd,62893,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982699,-0.000037,0
306,FEATURE_MAPS,10,0xaaaae3715778,98088,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982805,-0.000143,0
307,FEATURE_MAPS,10,0xaaaae37000c0,10352,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986509,-0.003847,0
308,FEATURE_MAPS,10,0xaaaae3704a17,29127,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982802,-0.000140,0
309,FEATURE_MAPS,10,0xaaaae370c4ff,60591,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982716,-0.000054,0
310,FEATURE_MAPS,10,0xaaaae370d67c,65068,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986322,-0.003660,0
311,FEATURE_MAPS,10,0xaaaae3714c70,95264,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986499,-0.003837,0
312,FEATURE_MAPS,10,0xaaaae370785a,40970,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982678,-0.000016,0
313,FEATURE_MAPS,10,0xaaaae370fada,74378,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986131,-0.003469,0
314,FEATURE_MAPS,10,0xaaaae3716f75,104229,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982359,0.000303,0
315,FEATURE_MAPS,10,0xaaaae370e7b0,69472,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984312,-0.001651,0
316,FEATURE_MAPS,10,0xaaaae37088a5,45141,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.987722,-0.005060,0
317,FEATURE_MAPS,10,0xaaaae371f8c3,139379,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986422,-0.003760,0
318,FEATURE_MAPS,10,0xaaaae3712de4,87444,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986466,-0.003804,0
319,FEATURE_MAPS,10,0xaaaae372147c,146476,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986342,-0.003680,0
320,FEATURE_MAPS,10,0xaaaae371e490,134208,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984256,-0.001594,0
321,FEATURE_MAPS,10,0xaaaae3703dc1,25969,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986115,-0.003453,0
322,FEATURE_MAPS,10,0xaaaae3709fc3,51059,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986463,-0.003801,0
323,FEATURE_MAPS,10,0xaaaae371df76,132902,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982757,-0.000095,0
324,FEATURE_MAPS,10,0xaaaae37047eb,28571,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982732,-0.000070,0
325,FEATURE_MAPS,10,0xaaaae371b1d5,121221,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984223,-0.001562,0
326,FEATURE_MAPS,10,0xaaaae3707bb3,41827,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982688,-0.000026,0
327,FEATURE_MAPS,10,0xaaaae370aa21,53713,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984750,-0.002088,0
328,FEATURE_MAPS,10,0xaaaae370cf66,63254,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982593,0.000069,0
329,FEATURE_MAPS,10,0xaaaae370eb81,70449,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982909,-0.000247,0
330,FEATURE_MAPS,10,0xaaaae372068b,142907,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986372,-0.003710,0
331,FEATURE_MAPS,10,0xaaaae370c356,60166,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984212,-0.001550,0
332,FEATURE_MAPS,10,0xaaaae371e9ce,135550,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.987522,-0.004860,0
333,FEATURE_MAPS,10,0xaaaae370247c,19500,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982569,0.000093,0
334,FEATURE_MAPS,10,0xaaaae37215ce,146814,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982955,-0.000293,0
335,FEATURE_MAPS,10,0xaaaae3712e95,87621,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986300,-0.003638,0
336,FEATURE_MAPS,10,0xaaaae36fe1f0,2464,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982795,-0.000133,0
337,FEATURE_MAPS,10,0xaaaae37173fd,105389,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982743,-0.000081,0
338,FEATURE_MAPS,10,0xaaaae3718832,110562,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982830,-0.000168,0
339,FEATURE_MAPS,10,0xaaaae36fdb0b,699,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982767,-0.000105,0
340,FEATURE_MAPS,10,0xaaaae3707db1,42337,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982708,-0.000046,0
341,FEATURE_MAPS,10,0xaaaae37181ca,108922,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984115,-0.001453,0
342,FEATURE_MAPS,10,0xaaaae370dae1,66193,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.978119,0.004543,0
343,FEATURE_MAPS,10,0xaaaae3702e39,21993,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986256,-0.003594,0
344,FEATURE_MAPS,10,0xaaaae370938a,47930,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982724,-0.000062,0
345,FEATURE_MAPS,10,0xaaaae371dfa0,132944,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984222,-0.001560,0
346,FEATURE_MAPS,10,0xaaaae372128e,145982,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984059,-0.001397,0
347,FEATURE_MAPS,10,0xaaaae370a0bd,51309,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982374,0.000288,0
348,FEATURE_MAPS,10,0xaaaae370bb81,58161,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984196,-0.001535,0
349,FEATURE_MAPS,10,0xaaaae37220c5,149621,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984141,-0.001479,0
350,FEATURE_MAPS,10,0xaaaae3719150,112896,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984683,-0.002021,0
351,FEATURE_MAPS,10,0xaaaae37176c2,106098,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.983605,-0.000943,0
352,FEATURE_MAPS,10,0xaaaae371a6d6,118406,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982760,-0.000098,0
353,FEATURE_MAPS,10,0xaaaae3700570,11552,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982301,0.000361,0
354,FEATURE_MAPS,10,0xaaaae37222cc,150140,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984669,-0.002007,0
355,FEATURE_MAPS,10,0xaaaae371922a,113114,3,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.979663,0.002999,0
356,FEATURE_MAPS,10,0xaaaae371866f,110111,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984383,-0.001721,0
357,FEATURE_MAPS,10,0xaaaae371f555,138501,5,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984173,-0.001511,0
358,FEATURE_MAPS,10,0xaaaae370184c,16380,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984083,-0.001421,0
359,FEATURE_MAPS,10,0xaaaae370749e,40014,2,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.980314,0.002348,0
360,FEATURE_MAPS,10,0xaaaae3706753,36611,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982752,-0.000090,0
361,FEATURE_MAPS,10,0xaaaae37060b2,34914,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982684,-0.000022,0
362,FEATURE_MAPS,10,0xaaaae36ff99e,8526,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982669,-0.000007,0
363,FEATURE_MAPS,10,0xaaaae37176b4,106084,0,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984824,-0.002162,0
364,FEATURE_MAPS,10,0xaaaae370f461,72721,7,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.986543,-0.003881,0
365,FEATURE_MAPS,10,0xaaaae370198e,16702,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982417,0.000245,0
366,FEATURE_MAPS,10,0xaaaae3703247,23031,4,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.984224,-0.001562,0
367,FEATURE_MAPS,10,0xaaaae3708d1d,46285,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.987860,-0.005198,0
368,FEATURE_MAPS,10,0xaaaae3700bab,13147,6,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.985065,-0.002403,0
369,FEATURE_MAPS,10,0xaaaae370486f,28703,1,FEATURE_MAPS,0,0,0,1,1,109,109,0.982662,0.982794,-0.000133,0
